Map|Map description|mod|numSSG|numNG|numSNG|numGL|numRL|numLG|numShellsSmall|numShellsBig|numNailsSmall|numNailsBig|numCellsSmall|numCellsBig|numRocketsSmall|numRocketsBig|numHealthSmall|numHealthBig|numMegaHealth|numGA|numYA|numRA|numQuads|numRings|numPents|numEnviroSuits|numSpawns|numTeleports|numSecrets|numSecretDoors
v2dc| VIOLENCE2  dark cello  by Stargazer|dm|0|0|1|0|2|1|0|0|0|2|2|0|4|0|0|6|2|1|1|1|0|0|0|0|4|5|0|0
v2s|  iolenc     ilenc  |dm|2|1|1|1|2|1|2|2|4|3|2|2|2|2|6|2|1|2|1|1|1|0|0|0|8|1|0|0
v4forts|welcome to the red fort|dm|4|0|4|2|4|1|8|0|0|0|0|0|1|0|0|8|1|1|1|0|1|0|1|0|17|1|0|0
valhalla|Valhalla   By Skleros|dm|0|0|0|1|2|1|1|1|0|0|6|0|5|1|6|2|1|2|2|1|1|1|0|0|6|2|0|1
van|(null)|dm|2|2|1|2|1|0|2|2|2|0|0|0|0|2|4|0|0|0|0|1|0|0|0|0|4|0|0|0
vanguard|vanguard spectacle|dm|1|1|1|2|2|1|0|1|1|1|1|1|2|4|9|7|1|2|1|1|1|0|0|0|9|6|0|0
vaporize_beta03|vaporize  beta 03  by foogs   24 bit textures  a must    http   tinyurl com 7cuf2oz   contact me    telefrag me on |dm|0|0|1|1|2|1|0|0|0|1|2|0|2|0|3|2|1|1|2|0|1|0|0|0|8|3|0|0
vault|The Vault|dm|1|0|1|1|1|1|4|0|0|4|4|0|3|0|0|8|0|1|1|0|1|1|1|0|9|3|0|0
vdm1|Reaction Symmetry|dm|1|0|1|1|1|1|3|0|0|3|5|0|4|0|0|8|0|1|1|1|1|1|1|0|6|12|0|0
vdm1.bsp|Sanctum Diabolikum    by Vio|dm|1|0|1|1|2|1|1|1|1|1|1|2|3|0|3|4|1|1|1|1|1|0|0|0|6|5|0|0
vdm2|Follow the white rabbit     by vio|dm|1|1|1|1|2|0|5|0|2|2|0|0|1|1|3|2|2|2|1|1|1|0|0|0|7|4|0|0
vdm3|Zaka s favourite map     by vio|dm|1|0|1|1|1|1|3|0|1|2|2|2|2|1|4|2|1|2|1|1|1|0|0|0|6|3|0|0
vdm3v2|Zaka s favourite map v 2 0     by vio|dm|1|0|1|1|1|1|3|0|1|2|2|2|2|1|5|2|1|2|1|1|1|0|0|0|6|3|0|0
vdm3v3|Zaka s favourite map v 2 0     by vio|dm|1|0|1|1|1|1|3|0|1|2|3|0|2|1|5|2|1|2|1|1|1|0|0|0|6|3|0|0
veddm7|Staph Infection|dm|2|0|1|1|2|1|4|0|0|2|4|0|3|1|0|7|0|1|1|1|0|0|0|0|4|6|0|0
veddm8|SEED by vedder|dm|0|0|1|1|2|1|0|1|1|2|5|0|4|0|0|7|0|1|1|1|0|0|0|0|4|4|0|0
veldrin1|The House of Veldrin|dm|1|1|1|1|2|1|4|0|0|6|4|0|4|0|0|9|1|2|1|1|1|1|0|0|13|8|0|0
vendetta|Vendetta  By Borsato |dm|1|1|1|2|2|1|1|0|0|2|3|0|4|0|0|8|0|1|1|1|1|0|0|0|8|2|0|0
vendm1|efdm   cryptosporidium \by   Mr FribbleS  \http   www planetquake com frib \ modified by inertia for 2on2 |dm|0|0|1|1|2|1|0|0|2|0|2|1|3|0|0|7|1|2|2|1|0|0|0|0|9|3|0|0
vendm2|efdm  o         o\by o Mr  ribbleO o\fribbles geocities com\ modified by inertia for 2on2 |dm|1|0|1|1|2|0|0|3|2|0|0|0|3|0|5|3|2|2|1|1|1|0|0|0|7|2|0|0
vendm3|efdm              \by   Mr  ribble   \http   www planetquake com frib \ modified by inertia for 2on2 |dm|1|0|1|2|2|1|0|1|4|0|2|1|4|0|4|4|1|3|2|1|0|1|0|0|8|6|0|0
vertigo|Qurnel s Vertigo|dm|1|2|1|1|2|1|3|0|0|7|0|3|5|1|0|20|1|1|2|1|1|1|0|0|8|8|0|0
vgvoteq|                             Q    l y o e     |dm|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|16|0|0|0
vgvoteq2|                                     by  Q    l y o e    |dm|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|16|0|0|0
vici_gl|Veni Vidi Vici|dm|2|2|2|2|2|1|8|3|4|7|1|3|6|1|9|11|1|4|2|2|1|1|0|0|33|5|0|0
vici_qw|Veni Vidi Vici|dm|2|2|2|2|2|1|8|3|4|7|1|3|6|1|9|11|1|4|2|2|1|1|0|0|33|5|0|0
village|Welcome to the village   |dm|2|1|1|1|2|0|0|0|0|0|0|0|3|0|0|5|0|0|1|1|1|0|0|0|9|0|0|0
viodm1|Sanctum Diabolikum        by Vio|dm|1|0|1|1|2|1|2|1|1|2|1|2|1|2|5|4|1|2|1|1|1|0|0|0|6|4|0|0
violance|Violance      miptex interaccess com |dm|1|0|1|1|1|1|2|0|0|2|2|0|3|0|0|6|0|0|1|0|1|1|1|0|5|2|0|0
violence| VIOLENCE  by Stargazer|dm|1|0|1|1|1|1|1|0|0|3|3|0|4|0|0|4|1|1|0|1|0|0|0|0|4|4|0|0
virtual|The wrong world|dm|1|2|3|1|2|2|4|0|0|4|0|2|0|2|0|6|1|0|0|1|2|0|1|1|9|3|0|0
vision1|  halacrocorax  uritius |dm|2|0|2|1|2|1|0|0|0|0|4|0|9|0|0|6|1|1|1|1|0|0|0|0|5|3|0|0
volcano|Volcano    a rocketman map|dm|2|1|6|2|4|2|1|0|4|3|0|0|5|3|2|6|2|1|1|2|1|0|0|0|8|2|0|0
volstrm2|Volstrom Towers|dm|2|1|1|1|1|1|4|0|0|7|6|0|10|0|0|6|1|1|1|1|1|1|2|1|6|4|0|0
vorple|Vorple 1|dm|6|1|1|1|1|0|3|1|1|0|0|0|3|0|0|0|0|0|1|1|1|1|0|0|5|1|1|2
vorple4|You are being sucked into the portal |dm|3|1|1|1|1|1|0|2|0|1|0|0|1|1|0|0|0|0|1|1|1|1|0|0|7|3|0|0
vorple5|(null)|dm|6|1|2|1|1|0|0|5|4|0|0|0|0|3|0|0|1|0|0|0|0|1|0|0|8|0|0|0
vorple6|Vorple 6|dm|4|0|0|1|1|0|3|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|9|0|0|0
vorple7|Vorple 7|dm|16|4|0|4|1|1|0|0|4|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|17|0|0|0
vorple8|The Cabin|dm|4|1|2|1|2|1|0|2|2|1|0|1|6|0|1|1|0|0|0|0|0|1|0|0|7|0|0|0
vr|Virtual Reality|dm|1|1|1|1|1|1|0|3|2|0|0|4|2|0|0|3|1|0|0|1|1|1|0|1|11|0|0|0
vrdm1|Do you really want to exit |dm|3|0|3|1|2|1|0|0|4|0|0|2|2|1|0|8|1|0|2|1|1|0|0|0|12|3|0|0
vsdm2|The Odious Obelisk|dm|1|1|1|1|1|1|2|0|0|5|3|0|1|1|0|9|1|0|1|1|1|1|0|0|9|2|0|0
vstart|this hall selects HARD difficulty|dm|1|1|1|1|1|1|2|0|0|4|2|0|8|0|0|9|0|0|1|1|1|0|0|1|3|5|0|0
vulcan|vulcan by hawkmoon|dm|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|14|1|0|0|0|0|0|0|0|8|0|0|0
w1|The Outpost|dm|1|1|1|1|2|1|0|2|1|0|2|2|1|0|0|11|1|1|1|1|1|0|0|0|4|4|0|0
waldo|Return to Waldo|dm|0|6|1|0|7|2|6|0|0|6|0|0|6|0|0|0|0|0|0|0|1|0|0|0|15|3|0|0
walkway|(null)|dm|3|0|1|1|1|0|10|0|0|6|0|0|10|0|0|7|0|1|1|1|1|0|0|0|7|0|0|0
waltz|The Last Waltz  ThinG|dm|2|1|1|2|1|1|4|0|0|5|3|0|4|0|0|11|1|1|1|1|1|0|1|0|8|4|0|0
warehouse2|The second warehouse|dm|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|6|0|0|0
warehows|The Battlefield|dm|0|1|1|1|1|1|1|1|1|1|1|1|1|1|0|6|2|0|2|2|0|0|0|0|5|0|0|0
warfare| ST B L Z D W RF R  |dm|1|0|1|2|2|1|2|2|2|6|3|2|2|4|4|4|1|2|1|1|0|0|0|0|7|2|0|0
warfare2| TH  q  CK  ND TH  D  D |dm|1|0|1|2|2|1|2|2|2|2|2|4|6|2|2|6|1|2|1|1|0|0|0|0|7|5|0|0
warfare3|  u ia    i  e   e E  |dm|2|0|2|2|2|1|6|0|0|6|2|3|3|2|8|3|1|2|2|1|1|0|0|0|14|4|0|0
wargrd|WarGround|dm|1|1|1|1|1|0|0|2|4|0|0|0|0|3|0|8|0|0|0|1|0|0|0|0|3|4|0|0
wargrd2|WarGround 2|dm|1|1|1|1|1|0|0|6|6|0|0|0|0|6|0|11|0|0|0|2|0|1|1|0|4|8|0|1
warhaus|Warhaus|dm|2|1|3|2|1|1|0|3|2|2|0|1|2|1|5|5|2|1|1|2|0|1|1|0|9|3|0|2
warhouse|(null)|dm|0|0|1|2|2|0|0|0|0|4|0|0|20|0|0|25|0|0|0|2|1|0|0|0|2|0|0|0
warzone|War Zone    c  1997 Doug Frei|dm|1|1|2|1|1|1|1|0|0|1|6|0|4|0|0|0|0|0|0|0|0|0|0|0|13|0|0|0
warzone2|          |dm|4|3|4|4|1|2|3|0|0|3|3|0|3|0|0|0|0|0|0|0|0|0|0|0|13|4|0|0
wasdm1|Entering WAsteRs DooM|dm|0|1|1|1|1|0|3|0|2|4|0|0|3|1|1|12|0|1|1|0|0|0|0|0|7|0|0|0
waste9|(null)|dm|2|0|1|2|2|1|4|1|1|4|3|0|3|1|6|2|0|1|1|0|1|0|0|0|8|5|0|0
water1|The Water Tunnels|dm|2|1|1|1|2|1|0|0|2|5|1|2|2|2|3|6|1|1|1|1|1|1|0|2|11|0|0|0
waterpit|The Water Pit|dm|4|2|2|2|1|0|2|0|0|2|0|0|2|0|0|2|0|1|0|0|0|0|0|0|8|1|0|0
wattow|Watch Tower|dm|1|1|0|1|2|1|2|0|0|2|2|0|12|0|0|15|0|0|0|0|1|1|1|0|4|2|0|0
wc|The Cavern of Gibs    |dm|4|1|3|2|1|2|3|1|0|0|0|0|1|2|0|10|1|0|1|1|1|1|1|2|6|4|0|0
wcath|THE WRONG CATHEDRAL|dm|0|0|1|1|2|1|7|0|0|2|4|0|1|8|0|17|2|1|1|1|2|1|1|0|4|1|0|0
wddm1|Ded Central|dm|5|2|3|2|1|1|5|10|20|2|6|2|5|2|18|23|1|3|1|1|2|1|0|0|11|6|0|0
wddm1a|Ded Central|dm|5|2|3|2|1|1|5|10|20|2|6|2|5|2|18|23|1|3|1|1|2|1|0|0|11|6|0|0
wdm1|Wicked Deathmatch 1|dm|1|1|2|1|1|2|8|0|0|8|6|0|6|0|0|4|1|0|1|0|1|1|1|0|8|4|0|0
twisted|(null)|dm|3|0|3|0|2|0|2|0|0|2|0|0|1|0|0|0|0|1|1|0|0|0|0|0|8|4|0|0
twister|Twist and Shout|dm|0|0|1|1|1|1|3|3|4|0|1|1|2|2|3|15|1|3|1|1|1|0|0|3|6|9|0|0
twistmet|Twisted Metal   by  Vortex|dm|2|2|1|2|2|1|1|4|4|2|2|1|3|3|0|25|1|2|1|1|0|0|0|0|5|0|0|1
txant_18|TXant 18   No way Out|dm|3|1|2|1|1|1|0|0|5|2|1|1|1|1|0|5|1|1|1|1|1|1|1|1|9|3|0|1
txant_19|TXant 19   Tokars Fort|dm|4|0|4|0|2|1|3|0|4|0|0|3|0|2|0|8|1|2|2|1|1|1|0|0|18|3|0|0
tygarden|Garden of Ty|dm|0|1|0|1|2|1|0|0|1|0|2|0|2|0|0|4|1|0|0|0|0|0|0|0|6|6|0|0
tymodm1|Extispicium   by Tymo|dm|2|0|1|1|1|1|4|0|1|5|3|0|3|1|0|7|0|2|0|1|0|0|0|0|6|1|0|0
tymodm2| Colluctatio Morientis   by Tymo|dm|1|0|2|1|1|0|1|2|4|2|0|0|1|2|2|2|1|0|1|0|0|0|0|0|4|1|0|0
tyrbb1|(null)|dm|1|1|1|1|2|1|2|0|0|3|2|0|7|0|0|13|1|0|1|1|1|0|0|0|8|6|0|0
tyrbb2|Bloodbath II  C  1997 by Andreas Klein|dm|2|1|2|2|2|1|3|0|0|4|2|0|8|0|0|10|1|1|1|1|1|0|1|0|9|1|0|0
uarena1|Unknown Arena by Nacho rage|dm|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|10|1|0|0
udm|Ultra DEATH Match|dm|1|1|1|1|1|1|2|2|0|12|6|0|9|0|2|8|0|1|1|4|1|1|1|0|8|0|0|0
udriveby|Urban Driveby|dm|0|0|0|0|0|0|0|0|8|3|0|0|3|2|2|7|1|0|0|0|0|0|0|0|8|0|0|0
uicastle|UI Castle|dm|1|1|1|1|1|1|14|0|0|9|6|0|7|0|3|7|1|1|1|1|1|1|1|0|16|5|0|0
uih|1RON H3LL \ BY UNH0LY G1B \ liquidcool cyberportal net|dm|1|0|1|0|1|0|2|2|0|0|0|0|4|1|1|2|0|0|1|1|0|1|1|0|8|5|0|0
ukcl4|UKCL4X1  by Slayer|dm|2|3|0|4|2|2|7|0|0|12|10|0|12|0|0|34|2|1|1|2|2|0|0|0|11|5|0|4
ukcl4x1|UKCL4X1  by Slayer|dm|2|3|0|4|2|2|7|0|0|12|10|0|12|0|0|34|2|1|1|2|2|0|0|0|11|5|0|4
ukcldm1|UKCL DM1   By Spirit|dm|1|1|1|1|2|1|6|0|2|4|3|1|4|1|6|7|1|2|1|1|1|1|1|0|6|10|0|0
ukcldm2|UKCL DM2   by Slayer|dm|2|1|1|2|2|1|4|0|0|8|5|0|9|0|0|28|2|0|1|2|1|0|1|0|6|3|0|3
ukcldm3|UKCLDM3 by Extream|dm|0|1|1|2|2|1|7|1|0|5|1|0|3|0|0|17|1|1|2|0|1|0|0|0|11|5|0|0
ukcldm4|ukcldm4   by Rorshach|dm|2|1|1|2|1|1|2|7|8|4|0|6|5|5|0|38|1|1|2|1|1|1|0|0|10|4|0|0
ukcldm5|UKCL DM5   by FeSter|dm|1|2|1|1|1|1|4|0|0|8|2|0|3|1|0|9|1|1|1|1|1|1|0|0|7|3|0|1
ukcldm6|  elusion by  ester |dm|1|1|1|1|1|1|3|1|0|3|3|1|7|1|0|18|1|1|1|1|1|1|0|0|8|5|0|0
ukcldm7|UKCLDM7   Quadrophenia   By Opius|dm|2|2|2|2|2|2|2|2|2|8|7|1|9|2|6|22|2|2|2|1|1|1|1|0|12|2|0|1
ukdm2|UKCL DM2   by Slayer|dm|2|1|1|2|2|1|4|0|0|8|5|0|9|0|0|28|2|0|1|2|1|0|1|0|6|3|0|3
ukooldm1|ukooldm1   by Rorshach|dm|2|0|1|1|1|1|2|2|0|6|4|0|4|0|0|12|1|1|1|1|1|1|0|0|3|4|0|1
ukooldm2|The Egyptian Cistern|dm|1|1|1|1|1|1|2|0|0|2|2|0|3|0|0|6|0|1|1|1|1|0|0|0|5|6|0|0
ukooldm3|UKOOL DM3 by Repo|dm|1|1|1|1|2|1|2|0|0|3|1|0|4|0|0|8|1|2|1|1|1|0|0|0|7|7|0|0
ukooldm4|UKOOLdm4 BY NITRIC|dm|1|0|1|1|2|0|2|0|0|6|0|0|5|0|0|6|0|1|1|1|1|0|0|0|5|2|0|0
ukooldm5|UKOOLDM5   By Slayer|dm|0|0|1|1|1|1|3|0|0|6|6|0|7|0|0|11|1|0|1|1|0|0|0|0|4|3|0|1
ukooldm6|UKOOLDM6   by headshot|dm|1|1|1|1|1|1|0|0|3|0|1|2|1|1|0|5|1|2|1|1|1|0|0|0|5|4|0|0
ukooldm7|UKOOLDM7 by DC DD|dm|1|1|1|1|1|0|2|1|1|1|0|0|2|3|0|8|1|0|1|1|1|0|0|0|8|2|0|0
ukooldm8|UKOOLDM8 by Scooby|dm|1|1|1|0|1|0|0|2|1|1|0|0|1|1|3|2|0|2|1|0|0|0|0|0|6|3|0|0
ukooldm9|UKOOLDM9 by TFS  Mick|dm|1|0|3|3|0|3|2|0|4|2|0|4|1|4|2|9|0|6|2|0|1|0|0|0|6|5|0|0
ukpak1|UKpak1   Coward s Domain  By PorkY|dm|2|1|2|1|1|1|4|3|2|7|6|1|3|2|7|16|1|1|1|0|1|0|0|0|10|5|0|0
ukpak2|ukpak2   Made by Zor     |dm|1|1|2|1|2|1|3|0|0|3|3|0|6|0|0|10|1|1|1|1|1|0|0|0|8|4|0|0
ukpak3| The Stagnant Base  By  a aul|dm|2|2|2|2|2|2|1|6|6|3|3|6|10|3|10|10|3|1|2|1|2|1|2|0|17|12|0|2
ukpak4|UKPAK4 by Aardappel|dm|2|1|2|2|1|1|6|0|2|10|3|2|6|1|0|19|1|1|1|0|1|0|1|0|10|2|0|0
ukpak5|UKPAK   Organized Crime by Peej|dm|2|0|2|1|2|2|10|0|0|6|8|0|4|0|0|8|1|1|1|1|1|0|0|0|16|0|0|0
ukpak6|UKPAK6  The Cellar by Slayer|dm|2|2|0|2|2|1|6|0|0|6|8|0|8|0|0|13|2|0|2|1|1|0|0|0|11|0|0|0
ukpak7|UKpak7   Secluded Store  By Pingu|dm|2|0|1|3|2|2|5|0|5|1|11|2|4|2|3|11|2|2|1|1|1|0|1|0|8|0|0|0
ukpak8|UKPAK8   Vicious Companions   By BiGGuS|dm|1|0|1|1|2|1|0|3|4|2|0|4|5|0|0|19|1|1|1|1|1|0|1|0|9|2|0|0
ukpak9|ukpak9  Bedlam by Brick|dm|2|2|2|2|2|2|1|2|3|5|4|5|9|0|5|11|1|2|1|1|1|1|0|0|11|2|0|2
ukqc1|UKQC1 by Erebus|dm|1|0|2|2|2|1|8|0|0|5|3|1|10|0|3|16|1|0|2|2|1|0|1|0|12|2|0|2
ultrav|UltraViolence|dm|0|0|0|1|3|1|0|0|0|0|5|1|4|1|7|0|0|1|2|0|1|0|0|0|6|4|0|0
ultrava|UltraViolence|dm|0|0|1|1|3|1|0|0|1|0|3|3|4|1|7|0|1|1|2|0|1|0|0|0|6|4|0|0
um4|The Upside Down Place|dm|1|1|1|1|2|1|2|1|1|4|1|2|3|1|5|4|1|2|1|1|1|0|0|0|6|5|0|0
uncon|uncontrolable urge|dm|1|1|1|1|2|1|2|0|2|1|3|1|3|0|0|15|1|1|1|2|0|0|0|0|6|2|0|0
unddm1|EndGame   by Underscore|dm|3|0|2|2|2|2|0|3|7|0|0|5|2|2|6|6|1|1|2|2|0|0|0|0|12|4|0|0
unddm2|Shadowmines   by Underscore|dm|1|0|2|2|2|1|1|1|1|5|6|2|2|1|4|3|1|2|1|1|0|0|0|0|9|4|0|0
under|The Underearth|dm|1|0|1|2|1|1|2|0|3|2|0|2|2|3|0|10|1|1|1|1|2|0|1|1|6|3|0|0
under11|Voldsam hestkuk|dm|1|0|1|1|2|1|4|0|0|4|2|1|3|1|0|11|2|2|2|1|1|1|0|0|8|5|0|0
under3|Undergrounds|dm|1|0|1|1|2|1|5|0|0|4|2|1|2|1|0|9|1|2|1|1|0|0|0|0|7|5|0|0
unfin|UNFINished Project by Stargazer|dm|0|0|2|2|2|1|0|0|0|4|2|0|6|0|0|8|1|1|1|1|0|0|0|0|6|4|0|0
unfo|The Unforgiven    by Ivan|dm|0|0|1|1|2|1|0|0|1|0|0|2|3|0|6|0|1|2|2|0|0|0|0|0|7|1|0|0
unholy|UNHOLY TERRITORY   BY fIREZTAR|dm|7|2|5|2|1|1|4|0|0|1|1|0|4|0|0|4|0|0|1|0|2|1|0|0|16|0|0|0
unholy2|(null)|dm|0|1|0|0|1|1|2|0|2|0|4|0|0|2|5|1|1|0|0|1|0|0|0|0|8|0|0|0
unholymess|Unholy mess|dm|2|1|1|2|2|1|0|0|0|0|0|3|0|3|0|0|2|0|1|3|1|1|1|0|5|4|0|0
unholy_b|Unholy Existence|dm|1|1|1|1|1|1|0|0|0|5|6|0|3|0|0|8|0|1|1|0|1|0|0|0|6|3|0|0
unknown|(null)|dm|1|2|1|1|1|1|0|0|0|2|2|0|2|0|0|6|0|0|1|1|1|1|1|0|11|2|0|0
unreal00|Borrowed from Unreal   haqsau   rocketman|dm|0|0|0|0|6|0|0|0|0|0|0|0|14|0|0|2|0|4|0|4|1|0|0|0|4|0|0|0
unreal01|Borrowed from Unreal   haqsau   rocketman|dm|0|0|0|0|6|0|0|0|0|0|0|0|18|0|0|4|0|4|3|1|1|0|0|0|4|0|0|0
up1b|UP  UP AND AWAY |dm|1|0|1|1|2|1|0|0|2|0|0|2|0|3|1|4|1|1|1|1|1|0|0|0|4|2|0|0
updown2|SPLAT |dm|0|2|2|1|2|1|4|0|0|6|3|0|7|1|0|12|1|0|1|1|1|0|0|0|7|4|0|0
upper|Upper Limits   J R M|dm|2|1|1|1|1|1|1|0|0|3|6|0|6|0|0|4|1|1|2|1|1|1|1|0|8|0|0|0
uptest|UP  UP AND AWAY |dm|1|0|1|1|2|1|0|0|2|0|0|3|0|1|1|3|2|1|1|1|1|0|0|0|3|4|0|0
upunnet|Ubiquitous Punnet|dm|1|1|1|1|2|1|1|1|1|1|1|1|2|2|0|6|1|1|2|1|0|0|0|0|7|7|0|0
useabuse|Use Me  Abuse Me   Peekaboom|dm|1|0|1|1|2|1|0|0|3|0|0|2|6|0|0|6|1|0|1|1|2|1|0|0|8|4|0|0
utdeath|Until the Death  Warzone 8 by Shawn Prest aka FatalCure|dm|2|1|2|1|3|1|4|0|5|2|0|0|1|0|0|7|0|1|1|0|0|0|0|0|6|0|0|0
utopia|Utopia|dm|1|0|1|1|2|1|4|0|2|2|2|2|3|3|2|6|2|1|1|1|1|1|1|0|6|3|0|0
utressor|Utressor\by hylke beck aka gibbie\bech geo vu nl\april 25 2004|dm|1|0|0|1|2|1|0|0|0|0|2|1|3|0|5|3|1|1|2|0|1|0|0|0|5|3|0|0
tlsldm|The Lost Small Land DM |dm|1|1|1|0|1|1|9|0|0|6|4|0|6|0|0|10|0|0|1|0|0|1|0|0|4|3|0|0
tmcastle|TmCas tdominic tso org|dm|0|5|1|3|2|1|0|0|1|8|4|0|1|0|0|7|2|1|1|0|0|1|1|0|9|0|0|0
tmddm1|The Forgotten Castle|dm|2|1|3|2|2|1|2|2|3|5|5|1|2|6|2|14|3|1|2|3|2|1|2|0|16|4|2|1
tmdm2|the Vaults of Mortality|dm|0|1|0|1|2|0|2|0|0|4|0|0|4|0|3|7|0|1|1|1|1|1|0|0|8|8|0|0
tnmap1|A tiny nilsmap|dm|1|1|0|1|2|1|4|0|0|3|7|0|2|2|6|4|0|1|2|0|1|0|0|0|8|2|0|0
toasty3|Toasty3 By Nonny|dm|5|0|3|1|4|3|6|0|0|12|0|15|19|0|0|21|2|0|3|1|0|1|0|0|6|1|0|2
tof|The Old Factory   by NeoRider|dm|2|2|1|2|1|1|0|2|4|0|4|2|7|0|0|13|1|2|1|0|1|1|0|0|8|0|0|0
toilet4|sani flush   rocketman|dm|1|0|1|1|4|1|1|0|0|3|2|0|10|0|0|9|1|0|1|1|1|0|0|0|6|0|0|0
tomba|The Tomb of the Ancients|dm|2|2|1|1|1|1|2|0|0|1|2|0|2|0|0|0|0|1|1|1|1|1|1|0|6|0|0|0
tombadark|The Tomb of the Ancients|dm|2|2|1|1|1|1|2|0|0|1|2|0|2|0|0|0|0|1|1|1|1|1|1|0|6|0|0|0
tomdm1|Da Flippin  Base   by TomiKazi|dm|2|0|2|2|2|1|0|4|4|0|2|0|0|6|0|14|2|2|2|2|1|1|0|0|8|4|0|0
tomdm2|Chateau Kazi   by TomiKazi|dm|2|1|3|2|2|1|0|5|6|0|0|4|0|9|0|23|1|2|1|1|1|1|0|0|11|2|0|1
tonydm1|Simonyi s Head   DM|dm|2|2|4|2|1|0|0|4|6|0|0|0|4|1|0|16|0|4|1|0|0|0|0|0|9|7|0|0
tool1|The Begining of the End|dm|1|1|1|1|1|1|4|0|2|0|0|0|2|0|0|4|1|2|0|0|0|0|0|0|16|5|0|0
tortowr|Torturous Tower|dm|2|2|2|2|1|1|2|0|0|2|3|0|3|3|0|12|1|1|1|2|1|0|0|0|9|11|0|0
torture|Place of Torture   Creator  Wha Hoom|dm|2|2|3|2|2|1|9|0|3|13|10|2|13|1|6|18|2|3|2|1|1|1|0|0|13|5|0|0
tourney|Q1Tourney    The Proving Grounds   |dm|1|0|0|0|1|1|0|4|0|0|0|2|0|2|0|4|0|2|0|1|0|0|0|0|7|2|0|0
tower05|Tower of PAIN   rocketman|dm|2|2|2|2|2|1|8|0|0|16|6|0|16|0|0|10|1|2|2|1|1|0|1|0|10|0|1|0
tower1|Tower War by DarkSoul|dm|2|1|1|1|2|0|6|0|0|2|0|0|1|0|0|4|0|0|1|0|0|0|0|0|5|0|0|0
tower11|Tower V1 1|dm|1|1|1|1|1|1|4|0|0|1|1|0|1|0|0|7|0|0|0|0|0|0|0|0|15|0|0|0
toxicwst|Toxic Waste Plant|dm|1|1|1|1|2|1|4|1|0|5|4|0|1|1|2|10|2|0|1|1|1|1|1|0|8|4|0|0
tpbase|TeamplayBase by suckerpunch|dm|1|1|1|1|1|1|10|2|4|7|2|2|5|2|3|6|3|1|1|1|1|1|1|0|8|4|0|0
training|The Training Room|dm|1|1|0|1|1|0|4|1|2|5|0|0|1|1|2|9|0|2|2|1|1|0|0|0|5|2|1|1
trallefinal2|Tralle s Pit|dm|1|0|1|1|2|1|7|0|2|2|2|0|2|1|1|14|2|1|2|1|1|1|0|0|11|5|0|0
trallepit3beta|Tralleskuk|dm|1|0|2|1|2|1|6|0|2|0|2|0|0|4|0|18|2|2|2|1|1|1|1|0|10|5|0|0
trandon|Transvestite Goatfish|dm|2|3|2|2|1|0|9|0|0|10|0|0|8|0|0|14|0|1|1|1|1|0|1|0|12|5|0|0
trange|Trangela by dloader yoss canweb net   jD |dm|1|1|1|1|1|1|2|0|0|3|0|0|2|0|0|1|0|0|0|0|1|1|0|0|6|0|0|0
traveler|cosmic traveler|dm|0|0|0|0|1|1|0|0|0|0|1|0|0|0|0|0|1|0|1|1|0|0|0|0|2|0|0|0
travelert2|cosmic traveler|dm|2|1|1|1|2|1|4|0|1|1|1|1|2|0|1|6|1|1|1|1|1|0|0|0|8|1|0|0
travelert4|cosmic traveler|dm|2|0|1|1|2|1|5|0|1|2|1|1|3|0|1|6|1|1|1|1|1|0|0|0|8|1|0|0
travelert6|le voyageur cosmique|dm|2|0|1|1|2|1|5|0|1|4|1|2|3|0|2|6|1|2|1|1|1|0|0|0|8|2|0|0
trdm|The Lightning Hell   by    in  |dm|4|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0
trdm1|Fear Factory by MOLoCH|dm|0|0|3|1|3|0|0|0|0|10|0|0|5|0|0|10|1|0|3|0|1|0|0|0|8|3|0|0
trdm2|Aquafobia by MOLoCH|dm|0|0|0|0|4|0|0|0|0|0|0|0|8|0|0|0|1|0|8|0|1|0|1|4|8|0|0|0
trdm3|Primal Fear by MOLoCH|dm|2|0|0|0|2|2|0|0|0|0|4|0|4|0|0|6|1|0|0|1|0|0|0|0|6|4|0|0
trdmm4|trdmm4   by    in  |dm|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|8|0|0|0
tree|The Tree   A rocketman map|dm|2|0|2|4|7|1|0|0|0|6|4|0|13|0|0|17|0|0|2|1|1|1|1|0|4|6|0|0
treerace|(null)|dm|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|4|1|0|0
trial|Trial V2 By Nonny|dm|3|1|2|1|2|1|6|0|0|10|0|8|6|0|0|20|1|2|1|1|0|1|0|0|7|0|0|3
